row_index,ABBR,example,D_A,D_B,D_C,D_A_minus_D_B,L1H30_patched_logit_difference,L1H30_indirect_effect,L1H30_normalized_restoration,L1H24_patched_logit_difference,L1H24_indirect_effect,L1H24_normalized_restoration,L7H6_patched_logit_difference,L7H6_indirect_effect,L7H6_normalized_restoration,L3H4_patched_logit_difference,L3H4_indirect_effect,L3H4_normalized_restoration,MLP_L0_patched_logit_difference,MLP_L0_indirect_effect,MLP_L0_normalized_restoration,MLP_L14_patched_logit_difference,MLP_L14_indirect_effect,MLP_L14_normalized_restoration,MLP_L31_patched_logit_difference,MLP_L31_indirect_effect,MLP_L31_normalized_restoration
254,EDD,5,1.3330078125,0.015625,-0.322265625,1.3173828125,0.015625,0.0,0.0,0.0078125,-0.0078125,-0.005930318754633061,0.0234375,0.0078125,0.005930318754633061,0.0390625,0.0234375,0.017790956263899184,0.1875,0.171875,0.13046701260192736,0.0078125,-0.0078125,-0.005930318754633061,0.03125,0.015625,0.011860637509266123
255,EHL,1,2.111328125,2.1484375,-1.05859375,-0.037109375,2.1328125,-0.015625,0.42105263157894735,2.125,-0.0234375,0.631578947368421,2.1328125,-0.015625,0.42105263157894735,2.10546875,-0.04296875,1.1578947368421053,2.34765625,0.19921875,-5.368421052631579,2.109375,-0.0390625,1.0526315789473684,2.140625,-0.0078125,0.21052631578947367
256,EHL,2,2.126953125,1.7890625,-1.369140625,0.337890625,1.828125,0.0390625,0.11560693641618497,1.828125,0.0390625,0.11560693641618497,1.8203125,0.03125,0.09248554913294797,1.828125,0.0390625,0.11560693641618497,1.60546875,-0.18359375,-0.5433526011560693,1.8359375,0.046875,0.13872832369942195,1.8359375,0.046875,0.13872832369942195
257,EHL,3,2.48046875,1.912109375,-1.2705078125,0.568359375,1.927734375,0.015625,0.027491408934707903,1.919921875,0.0078125,0.013745704467353952,1.91015625,-0.001953125,-0.003436426116838488,1.935546875,0.0234375,0.041237113402061855,2.07421875,0.162109375,0.2852233676975945,1.89453125,-0.017578125,-0.030927835051546393,1.919921875,0.0078125,0.013745704467353952
258,EHL,4,2.533203125,2.0,-0.375,0.533203125,2.02734375,0.02734375,0.05128205128205128,2.009765625,0.009765625,0.018315018315018316,2.017578125,0.017578125,0.03296703296703297,2.009765625,0.009765625,0.018315018315018316,2.171875,0.171875,0.32234432234432236,1.9921875,-0.0078125,-0.014652014652014652,2.0,0.0,0.0
259,EHL,5,2.744140625,2.443359375,-1.2333984375,0.30078125,2.44140625,-0.001953125,-0.006493506493506494,2.42578125,-0.017578125,-0.05844155844155844,2.42578125,-0.017578125,-0.05844155844155844,2.412109375,-0.03125,-0.1038961038961039,2.533203125,0.08984375,0.2987012987012987,2.42578125,-0.017578125,-0.05844155844155844,2.42578125,-0.017578125,-0.05844155844155844
260,EKG,1,1.244140625,1.025390625,0.375,0.21875,1.00390625,-0.021484375,-0.09821428571428571,0.994140625,-0.03125,-0.14285714285714285,1.00390625,-0.021484375,-0.09821428571428571,0.998046875,-0.02734375,-0.125,1.0625,0.037109375,0.16964285714285715,0.994140625,-0.03125,-0.14285714285714285,1.029296875,0.00390625,0.017857142857142856
261,EKG,2,1.216796875,1.033203125,0.03125,0.18359375,1.033203125,0.0,0.0,1.025390625,-0.0078125,-0.0425531914893617,1.03125,-0.001953125,-0.010638297872340425,1.029296875,-0.00390625,-0.02127659574468085,1.064453125,0.03125,0.1702127659574468,1.03125,-0.001953125,-0.010638297872340425,1.029296875,-0.00390625,-0.02127659574468085
262,EKG,3,1.529296875,1.310546875,0.1875,0.21875,1.345703125,0.03515625,0.16071428571428573,1.345703125,0.03515625,0.16071428571428573,1.3125,0.001953125,0.008928571428571428,1.34765625,0.037109375,0.16964285714285715,1.33984375,0.029296875,0.13392857142857142,1.314453125,0.00390625,0.017857142857142856,1.34375,0.033203125,0.15178571428571427
263,EKG,4,1.400390625,1.216796875,0.4375,0.18359375,1.21875,0.001953125,0.010638297872340425,1.216796875,0.0,0.0,1.216796875,0.0,0.0,1.21484375,-0.001953125,-0.010638297872340425,1.283203125,0.06640625,0.3617021276595745,1.21875,0.001953125,0.010638297872340425,1.21484375,-0.001953125,-0.010638297872340425
264,EKG,5,1.40625,1.0625,0.21875,0.34375,1.03515625,-0.02734375,-0.07954545454545454,1.03125,-0.03125,-0.09090909090909091,1.03125,-0.03125,-0.09090909090909091,1.029296875,-0.033203125,-0.09659090909090909,1.029296875,-0.033203125,-0.09659090909090909,1.03125,-0.03125,-0.09090909090909091,1.033203125,-0.029296875,-0.08522727272727272
265,EMS,1,2.10546875,1.869140625,-1.51416015625,0.236328125,1.830078125,-0.0390625,-0.1652892561983471,1.83984375,-0.029296875,-0.12396694214876033,1.892578125,0.0234375,0.09917355371900827,1.849609375,-0.01953125,-0.08264462809917356,2.111328125,0.2421875,1.024793388429752,1.873046875,0.00390625,0.01652892561983471,1.849609375,-0.01953125,-0.08264462809917356
266,EMS,2,2.3017578125,2.13671875,-0.69140625,0.1650390625,2.095703125,-0.041015625,-0.2485207100591716,2.095703125,-0.041015625,-0.2485207100591716,2.134765625,-0.001953125,-0.011834319526627219,2.103515625,-0.033203125,-0.20118343195266272,2.2802734375,0.1435546875,0.8698224852071006,2.111328125,-0.025390625,-0.15384615384615385,2.154296875,0.017578125,0.10650887573964497
267,EMS,3,1.912109375,1.73046875,0.275390625,0.181640625,1.716796875,-0.013671875,-0.07526881720430108,1.740234375,0.009765625,0.053763440860215055,1.71875,-0.01171875,-0.06451612903225806,1.72265625,-0.0078125,-0.043010752688172046,1.869140625,0.138671875,0.7634408602150538,1.71875,-0.01171875,-0.06451612903225806,1.740234375,0.009765625,0.053763440860215055
268,EMS,4,2.1025390625,1.84765625,-0.88671875,0.2548828125,1.822265625,-0.025390625,-0.09961685823754789,1.828125,-0.01953125,-0.07662835249042145,1.83203125,-0.015625,-0.06130268199233716,1.783203125,-0.064453125,-0.25287356321839083,1.951171875,0.103515625,0.4061302681992337,1.833984375,-0.013671875,-0.05363984674329502,1.84375,-0.00390625,-0.01532567049808429
269,EMS,5,2.1650390625,1.904296875,0.55859375,0.2607421875,1.91796875,0.013671875,0.052434456928838954,1.896484375,-0.0078125,-0.0299625468164794,1.90625,0.001953125,0.00749063670411985,1.86328125,-0.041015625,-0.15730337078651685,2.0,0.095703125,0.36704119850187267,1.91015625,0.005859375,0.02247191011235955,1.91015625,0.005859375,0.02247191011235955
270,EPO,1,1.603515625,1.466796875,-1.248046875,0.13671875,1.427734375,-0.0390625,-0.2857142857142857,1.46484375,-0.001953125,-0.014285714285714285,1.4326171875,-0.0341796875,-0.25,1.4580078125,-0.0087890625,-0.06428571428571428,1.4462890625,-0.0205078125,-0.15,1.44140625,-0.025390625,-0.18571428571428572,1.4501953125,-0.0166015625,-0.12142857142857143
271,EPO,2,2.171875,2.044921875,0.828125,0.126953125,2.046875,0.001953125,0.015384615384615385,2.046875,0.001953125,0.015384615384615385,2.044921875,0.0,0.0,2.064453125,0.01953125,0.15384615384615385,2.091796875,0.046875,0.36923076923076925,2.03125,-0.013671875,-0.1076923076923077,2.029296875,-0.015625,-0.12307692307692308
272,EPO,3,1.7607421875,1.9072265625,0.6513671875,-0.146484375,1.8623046875,-0.044921875,0.30666666666666664,1.8935546875,-0.013671875,0.09333333333333334,1.876953125,-0.0302734375,0.20666666666666667,1.8935546875,-0.013671875,0.09333333333333334,1.8291015625,-0.078125,0.5333333333333333,1.9091796875,0.001953125,-0.013333333333333334,1.89453125,-0.0126953125,0.08666666666666667
273,EPO,4,1.833984375,1.7841796875,-1.310546875,0.0498046875,1.783203125,-0.0009765625,-0.0196078431372549,1.7373046875,-0.046875,-0.9411764705882353,1.7841796875,0.0,0.0,1.791015625,0.0068359375,0.13725490196078433,1.7802734375,-0.00390625,-0.0784313725490196,1.76953125,-0.0146484375,-0.29411764705882354,1.76953125,-0.0146484375,-0.29411764705882354
274,EPO,5,1.900390625,1.9248046875,0.6796875,-0.0244140625,1.92578125,0.0009765625,-0.04,1.9267578125,0.001953125,-0.08,1.92578125,0.0009765625,-0.04,1.890625,-0.0341796875,1.4,1.892578125,-0.0322265625,1.32,1.9091796875,-0.015625,0.64,1.9228515625,-0.001953125,0.08
275,ERCP,1,0.45849609375,0.095703125,-0.4130859375,0.36279296875,0.087890625,-0.0078125,-0.021534320323014805,0.1015625,0.005859375,0.016150740242261104,0.08984375,-0.005859375,-0.016150740242261104,0.087890625,-0.0078125,-0.021534320323014805,0.1728515625,0.0771484375,0.2126514131897712,0.0859375,-0.009765625,-0.026917900403768506,0.095703125,0.0,0.0
276,ERCP,2,0.3857421875,0.20703125,-0.35693359375,0.1787109375,0.201171875,-0.005859375,-0.03278688524590164,0.189453125,-0.017578125,-0.09836065573770492,0.21484375,0.0078125,0.04371584699453552,0.203125,-0.00390625,-0.02185792349726776,0.2548828125,0.0478515625,0.2677595628415301,0.201171875,-0.005859375,-0.03278688524590164,0.189453125,-0.017578125,-0.09836065573770492
277,ERCP,3,0.4599609375,0.1982421875,-0.40185546875,0.26171875,0.2041015625,0.005859375,0.022388059701492536,0.2021484375,0.00390625,0.014925373134328358,0.203125,0.0048828125,0.018656716417910446,0.2275390625,0.029296875,0.11194029850746269,0.2177734375,0.01953125,0.07462686567164178,0.2177734375,0.01953125,0.07462686567164178,0.2041015625,0.005859375,0.022388059701492536
278,ERCP,4,0.3916015625,0.17578125,-0.423095703125,0.2158203125,0.1572265625,-0.0185546875,-0.08597285067873303,0.1708984375,-0.0048828125,-0.02262443438914027,0.15625,-0.01953125,-0.09049773755656108,0.1767578125,0.0009765625,0.004524886877828055,0.142578125,-0.033203125,-0.15384615384615385,0.1650390625,-0.0107421875,-0.049773755656108594,0.166015625,-0.009765625,-0.04524886877828054
279,ERCP,5,0.328125,0.140625,-0.38232421875,0.1875,0.13671875,-0.00390625,-0.020833333333333332,0.1328125,-0.0078125,-0.041666666666666664,0.146484375,0.005859375,0.03125,0.140625,0.0,0.0,0.16796875,0.02734375,0.14583333333333334,0.13671875,-0.00390625,-0.020833333333333332,0.140625,0.0,0.0
280,ESR,1,1.05078125,0.8359375,-0.1796875,0.21484375,0.8046875,-0.03125,-0.14545454545454545,0.8125,-0.0234375,-0.10909090909090909,0.8046875,-0.03125,-0.14545454545454545,0.8046875,-0.03125,-0.14545454545454545,0.8125,-0.0234375,-0.10909090909090909,0.7890625,-0.046875,-0.21818181818181817,0.8125,-0.0234375,-0.10909090909090909
281,ESR,2,0.79296875,0.3671875,-0.88671875,0.42578125,0.38671875,0.01953125,0.045871559633027525,0.36328125,-0.00390625,-0.009174311926605505,0.37890625,0.01171875,0.027522935779816515,0.359375,-0.0078125,-0.01834862385321101,0.39453125,0.02734375,0.06422018348623854,0.375,0.0078125,0.01834862385321101,0.37890625,0.01171875,0.027522935779816515
282,ESR,3,0.81640625,0.58203125,-1.486328125,0.234375,0.59765625,0.015625,0.06666666666666667,0.6015625,0.01953125,0.08333333333333333,0.59765625,0.015625,0.06666666666666667,0.58203125,0.0,0.0,0.5546875,-0.02734375,-0.11666666666666667,0.58984375,0.0078125,0.03333333333333333,0.59375,0.01171875,0.05
283,ESR,4,0.94140625,0.89453125,-0.685546875,0.046875,0.87890625,-0.015625,-0.3333333333333333,0.8828125,-0.01171875,-0.25,0.88671875,-0.0078125,-0.16666666666666666,0.90234375,0.0078125,0.16666666666666666,0.81640625,-0.078125,-1.6666666666666667,0.90234375,0.0078125,0.16666666666666666,0.87890625,-0.015625,-0.3333333333333333
284,ESR,5,1.1484375,0.875,-0.958984375,0.2734375,0.8984375,0.0234375,0.08571428571428572,0.8828125,0.0078125,0.02857142857142857,0.890625,0.015625,0.05714285714285714,0.8828125,0.0078125,0.02857142857142857,0.90625,0.03125,0.11428571428571428,0.8671875,-0.0078125,-0.02857142857142857,0.890625,0.015625,0.05714285714285714
285,FFP,1,6.16015625,6.5390625,-1.9765625,-0.37890625,6.5390625,0.0,-0.0,6.6015625,0.0625,-0.16494845360824742,6.5703125,0.03125,-0.08247422680412371,6.6328125,0.09375,-0.24742268041237114,6.578125,0.0390625,-0.10309278350515463,6.6015625,0.0625,-0.16494845360824742,6.5703125,0.03125,-0.08247422680412371
286,FFP,2,6.5546875,6.7421875,2.0,-0.1875,6.7109375,-0.03125,0.16666666666666666,6.7109375,-0.03125,0.16666666666666666,6.7265625,-0.015625,0.08333333333333333,6.765625,0.0234375,-0.125,6.8359375,0.09375,-0.5,6.6953125,-0.046875,0.25,6.7265625,-0.015625,0.08333333333333333
287,FFP,3,6.55078125,6.859375,2.1875,-0.30859375,6.90234375,0.04296875,-0.13924050632911392,6.8984375,0.0390625,-0.12658227848101267,6.859375,0.0,-0.0,6.85546875,-0.00390625,0.012658227848101266,6.83203125,-0.02734375,0.08860759493670886,6.859375,0.0,-0.0,6.82421875,-0.03515625,0.11392405063291139
288,FFP,4,5.8984375,6.01171875,0.6328125,-0.11328125,5.98046875,-0.03125,0.27586206896551724,6.00390625,-0.0078125,0.06896551724137931,6.01171875,0.0,-0.0,6.01171875,0.0,-0.0,6.07421875,0.0625,-0.5517241379310345,5.94921875,-0.0625,0.5517241379310345,6.046875,0.03515625,-0.3103448275862069
289,FFP,5,6.3515625,7.6015625,1.953125,-1.25,7.640625,0.0390625,-0.03125,7.5625,-0.0390625,0.03125,7.625,0.0234375,-0.01875,7.640625,0.0390625,-0.03125,7.53125,-0.0703125,0.05625,7.609375,0.0078125,-0.00625,7.625,0.0234375,-0.01875
290,GCT,1,-4.515625,-4.1328125,-5.78125,-0.3828125,-4.0703125,0.0625,-0.16326530612244897,-4.078125,0.0546875,-0.14285714285714285,-4.109375,0.0234375,-0.061224489795918366,-3.921875,0.2109375,-0.5510204081632653,-4.390625,-0.2578125,0.673469387755102,-4.1171875,0.015625,-0.04081632653061224,-4.0859375,0.046875,-0.12244897959183673
291,GCT,2,-5.2265625,-5.2890625,-5.5234375,0.0625,-5.3125,-0.0234375,-0.375,-5.25,0.0390625,0.625,-5.3125,-0.0234375,-0.375,-5.2421875,0.046875,0.75,-5.390625,-0.1015625,-1.625,-5.2578125,0.03125,0.5,-5.3203125,-0.03125,-0.5
292,GCT,3,-1.0625,-3.390625,-5.0859375,2.328125,-3.359375,0.03125,0.013422818791946308,-3.421875,-0.03125,-0.013422818791946308,-3.390625,0.0,0.0,-2.859375,0.53125,0.22818791946308725,-4.21875,-0.828125,-0.35570469798657717,-3.4375,-0.046875,-0.020134228187919462,-3.453125,-0.0625,-0.026845637583892617
293,GCT,4,0.0625,-2.625,-3.7734375,2.6875,-2.546875,0.078125,0.029069767441860465,-2.578125,0.046875,0.01744186046511628,-2.609375,0.015625,0.005813953488372093,-2.25,0.375,0.13953488372093023,-2.171875,0.453125,0.1686046511627907,-2.59375,0.03125,0.011627906976744186,-2.578125,0.046875,0.01744186046511628
294,GCT,5,-1.59375,-2.515625,-4.5078125,0.921875,-2.453125,0.0625,0.06779661016949153,-2.546875,-0.03125,-0.03389830508474576,-2.53125,-0.015625,-0.01694915254237288,-2.421875,0.09375,0.1016949152542373,-3.109375,-0.59375,-0.6440677966101694,-2.53125,-0.015625,-0.01694915254237288,-2.484375,0.03125,0.03389830508474576
295,GGT,1,0.4775390625,0.21875,-0.2509765625,0.2587890625,0.203125,-0.015625,-0.06037735849056604,0.216796875,-0.001953125,-0.007547169811320755,0.216796875,-0.001953125,-0.007547169811320755,0.21484375,-0.00390625,-0.01509433962264151,0.212890625,-0.005859375,-0.022641509433962263,0.216796875,-0.001953125,-0.007547169811320755,0.2265625,0.0078125,0.03018867924528302
296,GGT,2,0.548828125,0.19921875,-0.3271484375,0.349609375,0.201171875,0.001953125,0.00558659217877095,0.21484375,0.015625,0.0446927374301676,0.19921875,0.0,0.0,0.216796875,0.017578125,0.05027932960893855,0.21484375,0.015625,0.0446927374301676,0.201171875,0.001953125,0.00558659217877095,0.201171875,0.001953125,0.00558659217877095
297,GGT,3,0.451171875,0.1484375,-0.2509765625,0.302734375,0.1640625,0.015625,0.05161290322580645,0.162109375,0.013671875,0.04516129032258064,0.166015625,0.017578125,0.05806451612903226,0.162109375,0.013671875,0.04516129032258064,0.162109375,0.013671875,0.04516129032258064,0.1640625,0.015625,0.05161290322580645,0.166015625,0.017578125,0.05806451612903226
298,GGT,4,0.43798828125,0.177734375,-0.240234375,0.26025390625,0.177734375,0.0,0.0,0.17578125,-0.001953125,-0.0075046904315197,0.177734375,0.0,0.0,0.177734375,0.0,0.0,0.173828125,-0.00390625,-0.0150093808630394,0.1640625,-0.013671875,-0.0525328330206379,0.177734375,0.0,0.0
299,GGT,5,0.42822265625,0.11328125,-0.3251953125,0.31494140625,0.11328125,0.0,0.0,0.115234375,0.001953125,0.006201550387596899,0.11328125,0.0,0.0,0.11328125,0.0,0.0,0.115234375,0.001953125,0.006201550387596899,0.115234375,0.001953125,0.006201550387596899,0.115234375,0.001953125,0.006201550387596899
300,GTT,1,1.00390625,1.4296875,-0.09375,-0.42578125,1.4296875,0.0,-0.0,1.4609375,0.03125,-0.07339449541284404,1.4296875,0.0,-0.0,1.40625,-0.0234375,0.05504587155963303,1.4765625,0.046875,-0.11009174311926606,1.4453125,0.015625,-0.03669724770642202,1.4296875,0.0,-0.0
301,GTT,2,1.130859375,1.365234375,0.0078125,-0.234375,1.349609375,-0.015625,0.06666666666666667,1.349609375,-0.015625,0.06666666666666667,1.35546875,-0.009765625,0.041666666666666664,1.376953125,0.01171875,-0.05,1.36328125,-0.001953125,0.008333333333333333,1.349609375,-0.015625,0.06666666666666667,1.37109375,0.005859375,-0.025
302,GTT,3,1.140625,1.01171875,0.1328125,0.12890625,0.97265625,-0.0390625,-0.30303030303030304,0.984375,-0.02734375,-0.21212121212121213,0.97265625,-0.0390625,-0.30303030303030304,1.02734375,0.015625,0.12121212121212122,0.9296875,-0.08203125,-0.6363636363636364,0.99609375,-0.015625,-0.12121212121212122,0.97265625,-0.0390625,-0.30303030303030304
303,GTT,4,1.11328125,1.41796875,-1.529296875,-0.3046875,1.392578125,-0.025390625,0.08333333333333333,1.3828125,-0.03515625,0.11538461538461539,1.3984375,-0.01953125,0.0641025641025641,1.375,-0.04296875,0.14102564102564102,1.453125,0.03515625,-0.11538461538461539,1.359375,-0.05859375,0.19230769230769232,1.3984375,-0.01953125,0.0641025641025641
304,GTT,5,1.015625,1.29296875,-0.0859375,-0.27734375,1.2890625,-0.00390625,0.014084507042253521,1.31640625,0.0234375,-0.08450704225352113,1.359375,0.06640625,-0.23943661971830985,1.234375,-0.05859375,0.2112676056338028,1.2421875,-0.05078125,0.18309859154929578,1.30859375,0.015625,-0.056338028169014086,1.296875,0.00390625,-0.014084507042253521
305,GVHD,1,1.34375,0.8359375,-0.1015625,0.5078125,0.8359375,0.0,0.0,0.837890625,0.001953125,0.0038461538461538464,0.8671875,0.03125,0.06153846153846154,0.833984375,-0.001953125,-0.0038461538461538464,0.775390625,-0.060546875,-0.11923076923076924,0.861328125,0.025390625,0.05,0.833984375,-0.001953125,-0.0038461538461538464
306,GVHD,2,1.39453125,1.01171875,0.03125,0.3828125,0.98828125,-0.0234375,-0.061224489795918366,0.98828125,-0.0234375,-0.061224489795918366,0.98828125,-0.0234375,-0.061224489795918366,0.986328125,-0.025390625,-0.0663265306122449,1.00390625,-0.0078125,-0.02040816326530612,0.984375,-0.02734375,-0.07142857142857142,0.982421875,-0.029296875,-0.07653061224489796
307,GVHD,3,1.494140625,0.8359375,-0.171875,0.658203125,0.853515625,0.017578125,0.026706231454005934,0.837890625,0.001953125,0.002967359050445104,0.8515625,0.015625,0.02373887240356083,0.83203125,-0.00390625,-0.005934718100890208,0.75,-0.0859375,-0.13056379821958458,0.837890625,0.001953125,0.002967359050445104,0.814453125,-0.021484375,-0.032640949554896145
308,GVHD,4,1.484375,0.830078125,-0.359375,0.654296875,0.81640625,-0.013671875,-0.020895522388059702,0.8125,-0.017578125,-0.026865671641791045,0.83203125,0.001953125,0.0029850746268656717,0.80859375,-0.021484375,-0.03283582089552239,0.72265625,-0.107421875,-0.16417910447761194,0.80859375,-0.021484375,-0.03283582089552239,0.826171875,-0.00390625,-0.005970149253731343
309,GVHD,5,1.396484375,0.73046875,-0.17578125,0.666015625,0.76171875,0.03125,0.0469208211143695,0.76953125,0.0390625,0.05865102639296188,0.76171875,0.03125,0.0469208211143695,0.73828125,0.0078125,0.011730205278592375,0.8046875,0.07421875,0.11143695014662756,0.78515625,0.0546875,0.08211143695014662,0.7578125,0.02734375,0.04105571847507331
310,GVH,1,1.41015625,0.80859375,-0.271484375,0.6015625,0.796875,-0.01171875,-0.01948051948051948,0.8125,0.00390625,0.006493506493506494,0.83203125,0.0234375,0.03896103896103896,0.79296875,-0.015625,-0.025974025974025976,0.68359375,-0.125,-0.2077922077922078,0.78515625,-0.0234375,-0.03896103896103896,0.8125,0.00390625,0.006493506493506494
311,GVH,2,1.2958984375,0.888671875,-0.298828125,0.4072265625,0.9375,0.048828125,0.11990407673860912,0.93359375,0.044921875,0.11031175059952038,0.88671875,-0.001953125,-0.004796163069544364,0.888671875,0.0,0.0,0.736328125,-0.15234375,-0.37410071942446044,0.908203125,0.01953125,0.047961630695443645,0.908203125,0.01953125,0.047961630695443645
312,GVH,3,1.228515625,0.86328125,-0.447265625,0.365234375,0.88671875,0.0234375,0.06417112299465241,0.859375,-0.00390625,-0.0106951871657754,0.88671875,0.0234375,0.06417112299465241,0.89453125,0.03125,0.0855614973262032,0.70703125,-0.15625,-0.42780748663101603,0.84375,-0.01953125,-0.053475935828877004,0.91015625,0.046875,0.12834224598930483
313,GVH,4,1.2421875,0.921875,-0.140625,0.3203125,0.97265625,0.05078125,0.15853658536585366,0.96484375,0.04296875,0.13414634146341464,0.96875,0.046875,0.14634146341463414,0.9765625,0.0546875,0.17073170731707318,0.87890625,-0.04296875,-0.13414634146341464,0.96484375,0.04296875,0.13414634146341464,0.96875,0.046875,0.14634146341463414
